"date","CH1_Hz","CH1_Raw","CH1_sens","CH1_zero","CH2_Hz","CH2_Raw","Control_Temp","HV_1","HV_1_cntl","HV_2","HV_2_cntl","NO2_converter","NOx_cal","NO_Cal_flow","NO_Conc","NO_valve","OxygenFlow_1","OxygenFlow_2","oxygen_valve_1","oxygen_valve_2","ozone_1","ozone_2","PMT_Temp","Rxn_Cell_Temp","Rxn_Vessel_Pressure","SampleFlow1","vac_valve_1","vac_valve_2","zero_air_valve","zero_valve_1","zero_valve_2","Zero_Vol_Temp","Bypass_prereactor","NO2_CE","no2_conc_avg","no_conc_avg","Titration_lamp","no2_ch1_5min","no_cal_conc_nox","no_ch1_5min","diodes","NO2_CE_diodes","NO2_conc_diodes","no2_conc_diodes_5min","M3_NO","M3_NO_cyclone","M3_zero","NOy_conc_cyclone","NOy_conc_nocyclone","SampleFlow1_set"
2021-07-01 04:00:00,2799.31226149506,2785080548.66008,5.63139,2758.18695867535,2691.60466234133,178419565.190409,20.3647967390691,1719.26441748942,1,1906.17545557123,1,0.199145299145299,0,0.427162544400564,-5.43408063981572,0,95.4218831988717,94.8922777179125,1,1,1,1,-29.5563169111425,35.4323325641749,0.228861887289422,991.511584203103,1,1,0,0.201704545454545,0.201704545454545,35.0122391509168,2711.39094508916,0.9064757,87.7415655712271,-8.26133360733427,0,87.7921219133881,39522.65,-8.34754821568072,0.194775695627484,0.4729643,8.72063114499295,8.71844314398528,2687.31539994339,2662.27397367676,2711.39094508916,-11.3219890832158,-4.64639104913963,1000
2021-07-01 05:00:00,2801.13578816901,2795169756.61972,5.63139,2759.13723516111,2559.90985126761,187792809.070423,20.3156159549296,1719.28891830986,1,1906.26297943662,1,0.198634035287422,0,0.427196320338028,-4.74647146805447,0,95.1751832450704,95.1348749887324,1,1,1,1,-29.5628314901408,35.4248151126761,0.244770499782535,991.463703549296,1,1,0,0.201644923425978,0.201644923425978,34.9698224056338,2581.0601941775,0.9064757,87.1254472704225,-7.84274109239437,0,87.037600862069,39522.65,-7.71675417241379,0.194783101786221,0.4729643,10.5285453177239,10.5263309463397,2534.91325551159,2552.30654013567,2581.0601941775,-8.19665291549296,-13.152184591831,1000
2021-07-01 06:00:00,2786.96517042254,2805226335.58749,5.63139,2744.60117015263,2741.27769802817,197347218.76585,20.2474142547196,1719.44663313609,1,1906.08460129614,1,0.198293029871977,0,0.428696874640744,-4.60557306174739,0,95.0224698816901,94.6414921499014,1,1,1,1,-29.5635781854043,35.418880989011,0.212756908139758,991.496693237532,1,1,0,0.201361315938741,0.201587751630281,35.029931487743,2686.75867382702,0.9064757,85.5696325746479,-5.92366746253521,0,85.662638748234,39522.65,-6.00923858363945,0.194838343732275,0.4729643,3.97823377988732,3.98245791466516,2741.5721594121,2749.33319474279,2686.75867382702,16.6196294028169,15.1495241233803,1000
2021-07-01 07:00:00,2778.40039227298,2815245348.84377,5.63139,2735.74291397849,2688.86373463057,207178547.518331,20.2013273604061,1719.14697179921,1,1905.89050282008,1,0.198860398860399,0,0.428902252735477,-4.73080935458735,0,95.1573499802595,94.5136901945855,1,1,1,1,-29.5826282571912,35.4329534376763,0.202034499265087,991.477499605189,1,1,0,0.201590005678592,0.201590005678592,35.0542771291596,2661.05069298246,0.9064757,86.6179973096447,-7.07288576508742,0,86.6630118251273,39522.65,-7.15076518873797,0.194152710757877,0.4729643,8.82296745262267,8.82157359309564,2779.75165205092,2670.28287464629,2661.05069298246,5.23475965031021,30.2789055978567,1000
2021-07-01 08:00:00,2770.94773352113,2825229958.59155,5.63139,2726.98099265329,2698.82316591549,216886310.732394,20.1411430140845,1719.22669267606,1,1905.91095746479,1,0.198577524893314,0,0.429633725971831,-4.90876331776103,0,94.9606738619718,94.5335939746479,1,1,1,1,-29.5769555352113,35.4223258901408,0.208047339127042,991.546910647887,1,1,0,0.201361315938741,0.201361315938741,35.0224356084507,2679.00981237638,0.9064757,89.1689313380282,-7.58524307887324,0,89.0515464075749,39522.65,-7.49060523713963,0.194499574709385,0.4729643,10.7157732949296,10.7146506181458,2655.68288270209,2738.23203250424,2679.00981237638,11.0534664957746,-8.88234286197183,1000
2021-07-01 09:00:00,2791.45774492672,2835231571.02593,5.63139,2736.79026696833,2663.82683286358,226542423.280722,20.4234269109357,1719.43167277339,1,1906.29876888388,1,0.198462414578588,0,0.429180106426156,-2.17032985472822,0,95.1956851296505,94.942654210823,1,1,1,1,-29.504783167982,35.4337287795941,0.228833036330609,991.410616939121,1,1,0,0.201418439716312,0.201191827468785,35.0617733455468,2714.71143042986,0.9064757,92.8163559413754,-5.60598831505073,0,92.9389350565611,39522.65,-5.75845990429864,0.194948921679909,0.4729643,16.7130173624577,16.7126881578054,2662.03249151584,2681.51822929036,2714.71143042986,-7.49151004735062,-11.3113401826381,1000
2021-07-01 10:00:00,2815.72734957746,2845338653.23944,5.63139,2767.73940814019,2742.98883943662,236227182.647887,20.6156226112676,1719.23649830986,1,1905.95179408451,1,0.198293029871977,0,0.427097656985916,-3.65719780523011,0,95.3427354056338,95.1257816,1,1,1,1,-29.566331771831,35.4292317126761,0.242032055810423,991.348198112676,1,1,0,0.201361315938741,0.20113475177305,35.0273929295775,2701.2958343697,0.9064757,86.3736101380282,-5.55792725915493,0,86.3820397343132,39522.65,-5.36817362263991,0.195011337868481,0.4729643,8.16781934777465,8.15936043188242,2789.04489033352,2731.53949152063,2701.2958343697,7.57967374309859,21.069893215662,1000
2021-07-01 11:00:00,2838.57176338028,2855497707.32394,5.63139,2790.74661023177,2671.12153267606,245979455.859155,20.7743688140845,1719.53687014085,1,1906.03449042254,1,0.198918611269209,0,0.424980006140845,-4.68977168642119,0,95.2045097802817,94.9660044450704,1,1,1,1,-29.5261644929577,35.432765343662,0.237590874747606,991.394014647887,1,1,0,0.201361315938741,0.201361315938741,35.0612459915493,2666.28887309214,0.9064757,93.3898041211268,-7.33323681915493,0,93.243869901074,39522.65,-7.3462948566987,0.194554736245037,0.4729643,12.3541385670423,12.3601558304127,2660.90732052007,2647.97059723007,2666.28887309214,-1.71301541352113,2.31028716676056,1000
2021-07-01 12:00:00,2863.59181872005,2865763030.16634,5.63139,2819.38329816124,2650.23625373555,255601280.03947,21.0310096757824,1719.23236030448,1,1906.19316859318,1,0.1985189404728,0,0.42425490417254,-5.18981645858798,0,95.1758048942769,94.853165382013,1,1,1,1,-29.5348365999436,35.4325093910347,0.247149482030166,991.265987228644,1,1,0,0.201248935566279,0.201248935566279,35.0621848914576,2684.99085685997,0.9064757,90.108949830843,-7.55318920687905,0,90.0980812588402,39522.65,-7.49782183748232,0.195004257734885,0.4729643,9.07723483253454,9.07499520876945,2653.37811764706,2669.22837567185,2684.99085685997,-6.20683669185227,-10.4481084585565,1000
2021-07-01 13:00:00,2908.52390217699,2876164111.45686,5.63139,2862.96753545094,2636.62159344077,265056826.562942,21.3310892871287,1719.30869929279,1,1905.79550664781,1,0.198172472872644,0,0.422312754625177,-5.30318424085538,0,95.0829012835736,94.6490754229137,1,1,1,1,-29.5564680339463,35.4310702942009,0.214115145782461,991.179904328147,1,1,0,0.201422475106686,0.201365187713311,35.0610118896747,2613.81403601815,0.9064757,91.673799833192,-7.40984111167656,0,91.6521539659575,39522.65,-7.41126212737589,0.195219123505976,0.4729643,11.0829530429177,11.0878810177305,2671.96630156028,2627.07390499149,2613.81403601815,1.16437782725474,12.89178623257,1000
