,date,X,Temp,Chill,Hindex,Humid,Dewpt,Windspd,Hiwindspd,Winddir,Rain,Press,insidetemp,insidehumid
1,2023-01-01 00:00:00,2.5,22.51666667,22.51666667,22.51666667,74.16666667,17.66666667,5.133333333,6.266666667,45,0,1019.4,23.38333333,31.66666667
2,2023-01-01 01:00:00,8.5,22.46666667,22.46666667,22.46666667,74,17.58333333,4.116666667,5.15,45,0,1019.083333,23,31.66666667
3,2023-01-01 02:00:00,14.5,22.4,22.4,22.4,73,17.31666667,3.666666667,4.85,41.25,0,1018.916667,23.16666667,31.66666667
4,2023-01-01 03:00:00,20.5,22.21666667,22.21666667,22.21666667,75.16666667,17.65,3.666666667,4.633333333,37.5,0,1018.316667,23.28333333,31.66666667
5,2023-01-01 04:00:00,26.5,22.11666667,22.11666667,22.11666667,76.66666667,17.83333333,3.6,4.766666667,41.25,0,1017.766667,23.38333333,32.66666667
6,2023-01-01 05:00:00,32.5,22.05,22.05,22.05,77,17.8,4.016666667,5.15,22.5,0,1017.533333,23.4,32
7,2023-01-01 06:00:00,38.5,22.13333333,22.13333333,22.13333333,74.5,17.36666667,4.783333333,5.95,26.25,0,1017.533333,23.4,31.66666667
8,2023-01-01 07:00:00,44.5,22.13333333,22.13333333,22.13333333,75.5,17.56666667,5.75,7,26.25,0,1017.766667,23.4,31.33333333
9,2023-01-01 08:00:00,50.5,22.13333333,22.13333333,22.13333333,75.66666667,17.6,6.433333333,7.6,33.75,0,1017.983333,23.4,31.33333333
10,2023-01-01 09:00:00,56.5,22.28333333,22.28333333,22.28333333,74.16666667,17.45,6.416666667,7.683333333,41.25,0,1018.333333,23.4,31
11,2023-01-01 10:00:00,62.5,22.33333333,22.33333333,22.33333333,73.33333333,17.38333333,6.433333333,7.6,45,0,1018.683333,23.36666667,31.5
12,2023-01-01 11:00:00,68.5,22.36666667,22.36666667,22.36666667,76.33333333,18,5.966666667,7.166666667,45,0,1018.483333,22.93333333,32
13,2023-01-01 12:00:00,74.5,22.41666667,22.41666667,22.41666667,77.33333333,18.28333333,4.333333333,5.45,33.75,0,1018.366667,22.86666667,32.83333333
14,2023-01-01 13:00:00,80.5,22.48333333,22.48333333,22.48333333,77,18.28333333,4.25,5.366666667,26.25,0,1018,23.06666667,32
15,2023-01-01 14:00:00,86.5,22.55,22.55,22.55,78.5,18.63333333,4.333333333,5.45,22.5,0,1017,23.23333333,32
16,2023-01-01 15:00:00,92.5,22.73333333,22.73333333,22.73333333,79.83333333,19.05,3.95,5.066666667,22.5,0,1016.5,23.31666667,32
17,2023-01-01 16:00:00,98.5,22.9,22.9,22.9,80.16666667,19.28333333,5.316666667,6.433333333,30,0,1016.116667,23.25,32
18,2023-01-01 17:00:00,104.5,22.95,22.95,22.95,81.5,19.61666667,5.733333333,6.65,22.5,0,1016,23.13333333,31.83333333
19,2023-01-01 18:00:00,110.5,22.91666667,22.91666667,22.91666667,83,19.86666667,6.283333333,7.316666667,26.25,0,1016.05,22.86666667,31.33333333
20,2023-01-01 19:00:00,116.5,22.95,22.95,22.95,82.5,19.81666667,7.6,8.633333333,45,0,1016.433333,22.7,31.5
21,2023-01-01 20:00:00,122.5,23,23,23,82,19.76666667,7.8,8.766666667,41.25,0,1017.15,22.7,32.83333333
22,2023-01-01 21:00:00,128.5,23.01666667,23.01666667,23.01666667,81.5,19.68333333,8.25,9.533333333,33.75,0,1017.816667,22.68333333,32
23,2023-01-01 22:00:00,134.5,23.01666667,23.01666667,23.01666667,81.83333333,19.75,8.166666667,9.216666667,45,0,1018.383333,23,32
24,2023-01-01 23:00:00,140.5,23.03333333,23.03333333,23.03333333,82.5,19.88333333,7.6,8.55,37.5,0,1018.783333,23.3,32
25,2023-01-02 00:00:00,2.5,22.98333333,22.98333333,22.98333333,83.5,20.03333333,7.033333333,8.016666667,26.25,0,1018.666667,23.45,32
26,2023-01-02 01:00:00,8.5,22.86666667,22.86666667,22.86666667,83,19.81666667,7.033333333,7.8,45,0,1018.25,23.08333333,32
27,2023-01-02 02:00:00,14.5,22.83333333,22.83333333,22.83333333,83.16666667,19.81666667,6.95,7.866666667,33.75,0,1017.966667,23.08333333,32
28,2023-01-02 03:00:00,20.5,22.76666667,22.76666667,22.76666667,83.5,19.83333333,6.35,7.25,26.25,0,1017.65,23.31666667,32
29,2023-01-02 04:00:00,26.5,22.66666667,22.66666667,22.66666667,84.16666667,19.86666667,6.133333333,7.033333333,22.5,0,1017.233333,23.26666667,33.16666667
30,2023-01-02 05:00:00,32.5,22.68333333,22.68333333,22.68333333,84.83333333,19.98333333,5.733333333,6.716666667,22.5,0,1017.133333,23.05,32.5
31,2023-01-02 06:00:00,38.5,22.68333333,22.68333333,22.68333333,85.16666667,20.06666667,6.033333333,6.866666667,22.5,0,1017.35,23.26666667,32
32,2023-01-02 07:00:00,44.5,22.7,22.7,22.7,85,20.05,6.366666667,7.233333333,22.5,0,1017.533333,23.41666667,32
33,2023-01-02 08:00:00,50.5,22.71666667,22.71666667,22.71666667,84.83333333,20.05,6.716666667,7.666666667,22.5,0,1017.95,23.55,32
34,2023-01-02 09:00:00,56.5,22.83333333,22.83333333,22.83333333,84,19.95,7.033333333,7.866666667,22.5,0,1018.666667,23.6,32
35,2023-01-02 10:00:00,62.5,22.98333333,22.98333333,22.98333333,84.5,20.2,6.883333333,7.8,22.5,0,1019.15,23.18333333,32.16666667
36,2023-01-02 11:00:00,68.5,23.01666667,23.01666667,23.01666667,83.5,20.05,6.433333333,7.25,33.75,0,1019.2,23.06666667,32.5
37,2023-01-02 12:00:00,74.5,23.11666667,23.11666667,23.11666667,83.66666667,20.2,6.133333333,6.95,45,0,1018.783333,22.88333333,33.5
38,2023-01-02 13:00:00,80.5,23.23333333,23.23333333,23.23333333,84.5,20.46666667,4.716666667,5.6,33.75,0,1018,22.83333333,33.33333333
39,2023-01-02 14:00:00,86.5,23.26666667,23.26666667,23.26666667,84.66666667,20.58333333,3.95,4.7,22.5,0,1017.316667,23.01666667,33.83333333
40,2023-01-02 15:00:00,92.5,23.38333333,23.38333333,23.38333333,84.83333333,20.65,4.683333333,5.45,22.5,0,1016.533333,23.25,34.16666667
41,2023-01-02 16:00:00,98.5,23.5,23.5,23.5,84.83333333,20.78333333,5.533333333,6.283333333,22.5,0,1016.216667,23.48333333,34.66666667
42,2023-01-02 17:00:00,104.5,23.63333333,23.63333333,23.63333333,84.16666667,20.76666667,5.15,5.883333333,22.5,0,1016.266667,23.65,34.16666667
43,2023-01-02 18:00:00,110.5,23.7,23.7,23.7,83.66666667,20.78333333,4.983333333,5.666666667,26.25,0,1016.616667,23.65,33.5
44,2023-01-02 19:00:00,116.5,23.63333333,23.63333333,23.63333333,84,20.75,5.316666667,6.05,22.5,0,1017.066667,23.33333333,32.5
45,2023-01-02 20:00:00,122.5,23.63333333,23.63333333,23.63333333,84.33333333,20.83333333,5.316666667,5.8,18.75,0,1017.766667,23.03333333,32.5
46,2023-01-02 21:00:00,128.5,23.51666667,23.51666667,23.51666667,85.83333333,21,5.066666667,5.816666667,3.75,0,1018.45,22.73333333,32
47,2023-01-02 22:00:00,134.5,23.45,23.45,23.45,86.5,21.1,4.633333333,5.4,0,0,1018.883333,23.11666667,32
48,2023-01-02 23:00:00,140.5,23.36666667,23.36666667,23.36666667,87,21.08333333,5,5.683333333,18.75,0,1018.966667,23.23333333,32
49,2023-01-03 00:00:00,2.5,23.38333333,23.38333333,23.38333333,86.5,21.01666667,5.583333333,6.483333333,22.5,0,1018.7,23.03333333,32
50,2023-01-03 01:00:00,8.5,23.3,23.3,23.3,85.66666667,20.83333333,5.233333333,6.033333333,22.5,0,1018.566667,23.35,31.66666667
51,2023-01-03 02:00:00,14.5,23.33333333,23.33333333,23.33333333,84,20.48333333,5.983333333,7.016666667,22.5,0,1018.516667,23.06666667,31.66666667
52,2023-01-03 03:00:00,20.5,23.45,23.45,23.45,81.83333333,20.13333333,6,6.9,22.5,0,1018.183333,23.3,31.33333333
53,2023-01-03 04:00:00,26.5,23.5,23.5,23.5,80.66666667,19.95,4.833333333,5.75,22.5,0,1017.983333,23.33333333,32
54,2023-01-03 05:00:00,32.5,23.5,23.5,23.5,79.66666667,19.75,5.216666667,6.05,22.5,0,1017.666667,23.1,31.66666667
55,2023-01-03 06:00:00,38.5,23.75,23.75,23.75,77.66666667,19.61666667,5.516666667,6.666666667,22.5,0,1017.85,23.31666667,31.33333333
56,2023-01-03 07:00:00,44.5,23.85,23.85,23.85,77,19.55,5.883333333,7.283333333,33.75,0,1018.116667,23.46666667,31
57,2023-01-03 08:00:00,50.5,23.9,23.9,23.9,78,19.88333333,7.033333333,8.333333333,33.75,0,1018.633333,23.01666667,31.16666667
58,2023-01-03 09:00:00,56.5,23.85,23.85,23.85,79.16666667,20.01666667,7.533333333,8.633333333,22.5,0,1019.133333,23.2,31.33333333
59,2023-01-03 10:00:00,62.5,23.65,23.65,23.65,80.16666667,20.03333333,8.183333333,9.3,37.5,0,1019.616667,23.23333333,31.83333333
60,2023-01-03 11:00:00,68.5,23.53333333,23.53333333,23.53333333,80,19.83333333,8.7,10.18333333,45,0,1019.983333,22.85,32.5
61,2023-01-03 12:00:00,74.5,23.48333333,23.48333333,23.48333333,80.83333333,19.98333333,7.466666667,8.933333333,45,0,1019.666667,22.85,33.83333333
62,2023-01-03 13:00:00,80.5,23.36666667,23.36666667,23.36666667,80.66666667,19.8,6.883333333,7.883333333,45,0,1018.983333,22.95,33
63,2023-01-03 14:00:00,86.5,23.36666667,23.36666667,23.36666667,80.16666667,19.76666667,6.216666667,6.866666667,26.25,0,1018.1,23.15,33.33333333
64,2023-01-03 15:00:00,92.5,23.41666667,23.41666667,23.41666667,81.16666667,20,6.95,8.033333333,22.5,0,1017.366667,23.21666667,32.5
65,2023-01-03 16:00:00,98.5,23.35,23.35,23.35,82.33333333,20.16666667,8.383333333,9.133333333,22.5,0,1016.916667,23.2,32
66,2023-01-03 17:00:00,104.5,23.35,23.35,23.35,81.5,20.01666667,8.333333333,9.366666667,30,0,1016.9,23.1,31.83333333
67,2023-01-03 18:00:00,110.5,23.33333333,23.33333333,23.33333333,81.33333333,19.95,8.483333333,9.6,22.5,0,1017.183333,22.85,31.16666667
68,2023-01-03 19:00:00,116.5,23.38333333,23.38333333,23.38333333,81.5,20.05,8.266666667,9.516666667,45,0,1017.516667,22.7,31.16666667
69,2023-01-03 20:00:00,122.5,23.41666667,23.41666667,23.41666667,81,19.95,7.95,9.083333333,37.5,0,1017.983333,22.7,31.83333333
70,2023-01-03 21:00:00,128.5,23.36666667,23.36666667,23.36666667,81.66666667,20.05,8.183333333,9.366666667,45,0,1018.65,22.75,32.16666667
71,2023-01-03 22:00:00,134.5,23.31666667,23.31666667,23.31666667,82.33333333,20.15,8.25,9.3,45,0,1019.133333,23.25,31.66666667
72,2023-01-03 23:00:00,140.5,23.25,23.25,23.25,80.83333333,19.76666667,8.983333333,10.11666667,45,0,1019.183333,23.4,31
73,2023-01-04 00:00:00,2.5,23.25,23.25,23.25,78.83333333,19.36666667,9.083333333,10.11666667,45,0,1018.85,23.03333333,31.16666667
74,2023-01-04 01:00:00,8.5,23.21666667,23.21666667,23.21666667,77.83333333,19.16666667,9.283333333,10.5,45,0,1018.516667,23.18333333,31
75,2023-01-04 02:00:00,14.5,23.13333333,23.13333333,23.13333333,77.83333333,19.08333333,8.85,9.966666667,45,0,1018.433333,23.36666667,31
76,2023-01-04 03:00:00,20.5,23.05,23.05,23.05,78.83333333,19.21666667,8.533333333,9.666666667,45,0,1018.216667,23.55,31
77,2023-01-04 04:00:00,26.5,23.11666667,23.11666667,23.11666667,76.83333333,18.8,8.166666667,9.3,45,0,1017.916667,23.53333333,31.66666667
78,2023-01-04 05:00:00,32.5,23.25,23.25,23.25,76.16666667,18.83333333,8.466666667,9.75,45,0,1017.683333,23.08333333,31
79,2023-01-04 06:00:00,38.5,23.31666667,23.31666667,23.31666667,75.5,18.76666667,8.616666667,10.11666667,45,0,1017.616667,23.23333333,31
80,2023-01-04 07:00:00,44.5,23.38333333,23.38333333,23.38333333,77,19.13333333,8.916666667,10.13333333,45,0,1017.85,23.4,31
81,2023-01-04 08:00:00,50.5,23.28333333,23.28333333,23.28333333,76.66666667,18.93333333,9.15,10.48333333,45,0,1018.2,23.55,31
82,2023-01-04 09:00:00,56.5,23.31666667,23.31666667,23.31666667,78.33333333,19.35,9.383333333,11.16666667,45,0,1018.783333,23.21666667,31
83,2023-01-04 10:00:00,62.5,23.36666667,23.36666667,23.36666667,77.5,19.23333333,9.15,10.41666667,45,0,1019.6,23.15,31
84,2023-01-04 11:00:00,68.5,23.5,23.5,23.5,78.83333333,19.6,7.533333333,8.7,45,0,1019.966667,23.1,31.83333333
85,2023-01-04 12:00:00,74.5,23.48333333,23.48333333,23.48333333,79.66666667,19.76666667,5.966666667,7.233333333,45,0,1019.766667,22.85,33.33333333
86,2023-01-04 13:00:00,80.5,23.45,23.45,23.45,80,19.8,5.816666667,6.866666667,45,0,1019.2,22.8,33.16666667
87,2023-01-04 14:00:00,86.5,23.43333333,23.43333333,23.43333333,79.83333333,19.75,5.983333333,6.95,33.75,0,1018.55,22.93333333,36.33333333
88,2023-01-04 15:00:00,92.5,23.45,23.45,23.45,80.66666667,19.93333333,6.333333333,7.4,30,0,1017.8,23.11666667,33.83333333
89,2023-01-04 16:00:00,98.5,23.41666667,23.41666667,23.41666667,80.66666667,19.88333333,6.583333333,7.666666667,37.5,0,1017.25,23.06666667,32.66666667
90,2023-01-04 17:00:00,104.5,23.35,23.35,23.35,81.66666667,20.05,7.033333333,7.95,22.5,0,1017.266667,23.11666667,31.5
91,2023-01-04 18:00:00,110.5,23.25,23.25,23.25,82.16666667,20.06666667,7.1,8.083333333,22.5,0,1017.383333,23.23333333,30.33333333
92,2023-01-04 19:00:00,116.5,23.18333333,23.18333333,23.18333333,82.83333333,20.1,7.533333333,8.566666667,22.5,0,1017.6,23.25,30
93,2023-01-04 20:00:00,122.5,23.13333333,23.13333333,23.13333333,83.66666667,20.23333333,6.95,7.883333333,22.5,0,1018.166667,23.08333333,29.5
94,2023-01-04 21:00:00,128.5,23.11666667,23.11666667,23.11666667,84.66666667,20.35,6.95,7.95,22.5,0,1018.883333,22.88333333,29.66666667
95,2023-01-04 22:00:00,134.5,23.06666667,23.06666667,23.06666667,84.83333333,20.35,6.933333333,7.95,22.5,0,1019.433333,22.8,31.83333333
96,2023-01-04 23:00:00,140.5,22.95,22.95,22.95,84.66666667,20.25,7.316666667,8.416666667,22.5,0,1019.583333,22.78333333,32.66666667
97,2023-01-05 00:00:00,2.5,22.91666667,22.91666667,22.91666667,84.83333333,20.23333333,7.116666667,8.083333333,22.5,0,1019.333333,22.71666667,32.83333333
98,2023-01-05 01:00:00,8.5,22.91666667,22.91666667,22.91666667,85.33333333,20.31666667,7.333333333,8.166666667,22.5,0,1019.25,22.66666667,33
99,2023-01-05 02:00:00,14.5,22.81666667,22.81666667,22.81666667,85.16666667,20.18333333,7.016666667,7.95,30,0,1018.933333,22.6,33
100,2023-01-05 03:00:00,20.5,22.71666667,22.71666667,22.71666667,85.66666667,20.21666667,6.95,7.733333333,22.5,0,1018.6,22.6,32.66666667
101,2023-01-05 04:00:00,26.5,22.71666667,22.71666667,22.71666667,85.33333333,20.13333333,6.566666667,7.533333333,22.5,0,1018.1,22.58333333,32.5
102,2023-01-05 05:00:00,32.5,22.65,22.65,22.65,85.33333333,20.08333333,6.866666667,7.816666667,22.5,0,1017.9,22.55,32.5
103,2023-01-05 06:00:00,38.5,22.6,22.6,22.6,85,19.96666667,7.2,8.166666667,22.5,0,1017.766667,22.58333333,33.66666667
104,2023-01-05 07:00:00,44.5,22.56666667,22.56666667,22.56666667,85.16666667,19.95,7.333333333,8.266666667,22.5,0,1017.85,22.58333333,33
105,2023-01-05 08:00:00,50.5,22.61666667,22.61666667,22.61666667,85.83333333,20.08333333,7.6,8.55,22.5,0,1018.266667,22.58333333,32.66666667
106,2023-01-05 09:00:00,56.5,22.68333333,22.68333333,22.68333333,85.5,20.11666667,7.466666667,8.333333333,22.5,0,1018.983333,22.6,32.5
107,2023-01-05 10:00:00,62.5,22.75,22.75,22.75,85.83333333,20.26666667,7.333333333,8.416666667,22.5,0,1019.35,22.53333333,32.66666667
108,2023-01-05 11:00:00,68.5,22.85,22.85,22.85,84.5,20.1,7.116666667,7.933333333,22.5,0,1019.083333,22.5,33
109,2023-01-05 12:00:00,74.5,23.05,23.05,23.05,82.33333333,19.9,7.316666667,8.483333333,22.5,0,1018.833333,22.43333333,33.5
110,2023-01-05 13:00:00,80.5,23.26666667,23.26666667,23.26666667,80.66666667,19.71666667,7.533333333,8.416666667,30,0,1018.383333,22.83333333,34
111,2023-01-05 14:00:00,86.5,23.31666667,23.31666667,23.31666667,80.66666667,19.76666667,7.466666667,8.4,30,0,1017.733333,22.78333333,36.66666667
112,2023-01-05 15:00:00,92.5,23.31666667,23.31666667,23.31666667,79,19.45,7.183333333,8.166666667,45,0,1017.166667,22.21666667,35.33333333
113,2023-01-05 16:00:00,98.5,23.38333333,23.38333333,23.38333333,77.16666667,19.16666667,6.866666667,7.8,41.25,0,1016.966667,23.11666667,33.66666667
114,2023-01-05 17:00:00,104.5,23.5,23.5,23.5,75.5,18.93333333,7.4,8.333333333,37.5,0,1017.05,23.35,32.5
115,2023-01-05 18:00:00,110.5,23.51666667,23.51666667,23.51666667,74.66666667,18.73333333,7.333333333,8.316666667,33.75,0,1017.416667,23.61666667,31.66666667
116,2023-01-05 19:00:00,116.5,23.55,23.55,23.55,72.83333333,18.36666667,7.533333333,8.416666667,45,0,1017.916667,23.66666667,30.5
117,2023-01-05 20:00:00,122.5,23.53333333,23.53333333,23.53333333,74.5,18.71666667,7.666666667,8.55,41.25,0,1018.5,23.51666667,30
118,2023-01-05 21:00:00,128.5,23.41666667,23.41666667,23.41666667,76.5,19.05,7.6,8.5,30,0,1019.033333,23.33333333,30
119,2023-01-05 22:00:00,134.5,23.31666667,23.31666667,23.31666667,78.66666667,19.35,7.6,8.633333333,41.25,0,1019.4,23.2,31.16666667
120,2023-01-05 23:00:00,140.5,23.18333333,23.18333333,23.18333333,80.5,19.65,7.333333333,8.183333333,45,0,1019.533333,23.13333333,32
121,2023-01-06 00:00:00,2.5,22.95,22.95,22.95,81.16666667,19.55,7.2,8.166666667,45,0,1019.483333,23.05,32
122,2023-01-06 01:00:00,8.5,22.83333333,22.83333333,22.83333333,83,19.76666667,6.966666667,8.233333333,45,0,1019.333333,22.98333333,32
123,2023-01-06 02:00:00,14.5,22.65,22.65,22.65,83.66666667,19.76666667,6.7,7.6,45,0,1019.2,22.93333333,32
124,2023-01-06 03:00:00,20.5,22.53333333,22.53333333,22.53333333,84.16666667,19.73333333,6.566666667,7.733333333,45,0,1018.833333,22.86666667,32
125,2023-01-06 04:00:00,26.5,22.4,22.4,22.4,83.5,19.48333333,6.95,7.866666667,45,0,1018.583333,22.81666667,32
126,2023-01-06 05:00:00,32.5,22.48333333,22.48333333,22.48333333,81.83333333,19.25,7.4,8.616666667,33.75,0,1018.483333,22.76666667,32
127,2023-01-06 06:00:00,38.5,22.56666667,22.56666667,22.56666667,81.16666667,19.16666667,7.733333333,9.083333333,37.5,0,1018.683333,22.76666667,33
128,2023-01-06 07:00:00,44.5,22.56666667,22.56666667,22.56666667,80.83333333,19.08333333,7.666666667,8.916666667,45,0,1019.1,22.76666667,32.83333333
129,2023-01-06 08:00:00,50.5,22.48333333,22.48333333,22.48333333,80.83333333,19.03333333,8.016666667,9.233333333,45,0,1019.45,22.78333333,32
130,2023-01-06 09:00:00,56.5,22.43333333,22.43333333,22.43333333,80.5,18.93333333,8.483333333,9.816666667,37.5,0,1020.183333,22.75,32
131,2023-01-06 10:00:00,62.5,22.46666667,22.46666667,22.46666667,79.33333333,18.71666667,8.7,9.966666667,22.5,0,1020.616667,22.75,32
132,2023-01-06 11:00:00,68.5,22.56666667,22.56666667,22.56666667,75.66666667,18.05,8.7,10.13333333,26.25,0,1020.5,22.63333333,32.5
133,2023-01-06 12:00:00,74.5,22.93333333,22.93333333,22.93333333,71.5,17.48333333,9.25,10.41666667,41.25,0,1020.383333,22.56666667,33
134,2023-01-06 13:00:00,80.5,23.03333333,23.03333333,23.03333333,70.33333333,17.33333333,9.233333333,10.56666667,45,0,1019.85,22.9,33
135,2023-01-06 14:00:00,86.5,22.98333333,22.98333333,22.98333333,69.33333333,17.06666667,9.316666667,10.56666667,30,0,1019.2,23.3,33.83333333
136,2023-01-06 15:00:00,92.5,22.91666667,22.91666667,22.91666667,71.33333333,17.45,9.383333333,10.5,37.5,0,1018.816667,23.58333333,33.5
137,2023-01-06 16:00:00,98.5,23.01666667,23.01666667,23.01666667,68.66666667,16.91666667,9.233333333,10.65,41.25,0,1018.566667,23.55,33
138,2023-01-06 17:00:00,104.5,22.93333333,22.93333333,22.93333333,71.83333333,17.58333333,9.6,10.95,22.5,0,1018.633333,23.55,33
139,2023-01-06 18:00:00,110.5,22.88333333,22.88333333,22.88333333,72.33333333,17.66666667,9.316666667,10.56666667,33.75,0,1018.666667,23.68333333,32.66666667
140,2023-01-06 19:00:00,116.5,22.83333333,22.83333333,22.83333333,76,18.36666667,9.466666667,10.86666667,37.5,0,1019.033333,23.65,32
141,2023-01-06 20:00:00,122.5,22.83333333,22.83333333,22.83333333,78,18.8,9.8,11.26666667,22.5,0,1019.733333,23.45,32
142,2023-01-06 21:00:00,128.5,22.78333333,22.78333333,22.78333333,79,18.9,9.4,10.58333333,22.5,0,1020.266667,23.28333333,32
143,2023-01-06 22:00:00,134.5,22.71666667,22.71666667,22.71666667,79,18.85,9.066666667,10.5,22.5,0,1020.883333,23.18333333,32.83333333
144,2023-01-06 23:00:00,140.5,22.66666667,22.66666667,22.66666667,80.5,19.13333333,8.983333333,10.41666667,22.5,0,1020.916667,23.06666667,33.33333333
145,2023-01-07 00:00:00,2.5,22.58333333,22.58333333,22.58333333,80.66666667,19.06666667,9.15,10.65,22.5,0,1020.8,22.85,32.5
146,2023-01-07 01:00:00,8.5,22.48333333,22.48333333,22.48333333,80.33333333,18.91666667,9.15,10.35,37.5,0,1020.533333,22.8,32
147,2023-01-07 02:00:00,14.5,22.36666667,22.36666667,22.36666667,79.5,18.66666667,9.233333333,10.5,37.5,0,1020.416667,22.76666667,32
148,2023-01-07 03:00:00,20.5,22.4,22.4,22.4,80,18.8,8.983333333,10.45,33.75,0,1020.166667,22.75,32
149,2023-01-07 04:00:00,26.5,22.35,22.35,22.35,80.33333333,18.81666667,9.066666667,10.26666667,41.25,0,1019.9,22.75,32
150,2023-01-07 05:00:00,32.5,22.35,22.35,22.35,80.33333333,18.81666667,8.983333333,10.36666667,37.5,0,1020.1,22.75,32
151,2023-01-07 06:00:00,38.5,22.35,22.35,22.35,79.33333333,18.61666667,8.85,10.11666667,33.75,0,1020.283333,22.75,32.66666667
152,2023-01-07 07:00:00,44.5,22.36666667,22.36666667,22.36666667,78.83333333,18.53333333,9.533333333,10.95,26.25,0,1020.7,22.8,32.5
153,2023-01-07 08:00:00,50.5,22.6,22.6,22.6,76,18.11666667,9.6,11.4,45,0,1021.066667,22.8,32
154,2023-01-07 09:00:00,56.5,23.03333333,23.03333333,23.03333333,70.16666667,17.31666667,9.966666667,11.46666667,45,0,1021.583333,22.8,32
155,2023-01-07 10:00:00,62.5,23.28333333,23.28333333,23.28333333,66.66666667,16.71666667,10.28333333,11.85,45,0,1022.166667,22.75,32
156,2023-01-07 11:00:00,68.5,23.35,23.35,23.35,67.16666667,16.91666667,10.71666667,12.65,45,0,1022.35,22.63333333,32
157,2023-01-07 12:00:00,74.5,23.31666667,23.31666667,23.31666667,67.33333333,16.93333333,10.35,11.71666667,45,0,1022.116667,22.65,33
158,2023-01-07 13:00:00,80.5,23.33333333,23.33333333,23.33333333,69,17.35,10.05,11.76666667,45,0,1021.383333,23.1,33
159,2023-01-07 14:00:00,86.5,23.26666667,23.26666667,23.26666667,71.33333333,17.8,10.21666667,11.63333333,45,0,1020.433333,23.35,33.66666667
160,2023-01-07 15:00:00,92.5,23.26666667,23.26666667,23.26666667,71.16666667,17.75,10.28333333,11.93333333,45,0,1019.766667,23.31666667,32.83333333
161,2023-01-07 16:00:00,98.5,23.23333333,23.23333333,23.23333333,71.83333333,17.86666667,10.56666667,11.93333333,45,0,1019.45,23.25,31.16666667
162,2023-01-07 17:00:00,104.5,23.25,23.25,23.25,72.33333333,17.98333333,10.56666667,12.01666667,45,0,1019.6,23.35,30.66666667
163,2023-01-07 18:00:00,110.5,23.23333333,23.23333333,23.23333333,72.5,18.01666667,10.95,12.38333333,45,0,1019.683333,23.53333333,30
164,2023-01-07 19:00:00,116.5,23.18333333,23.18333333,23.18333333,72.83333333,18.03333333,10.86666667,12.36666667,45,0,1020.016667,23.53333333,29.5
165,2023-01-07 20:00:00,122.5,23.11666667,23.11666667,23.11666667,73,18,11.46666667,12.83333333,45,0,1020.416667,23.35,29
166,2023-01-07 21:00:00,128.5,23.08333333,23.08333333,23.08333333,73.16666667,18,11.91666667,13.33333333,45,0,1021.016667,23.16666667,29
167,2023-01-07 22:00:00,134.5,23.08333333,23.08333333,23.08333333,74.66666667,18.3,11.46666667,13.18333333,45,0,1021.6,22.95,29.5
168,2023-01-07 23:00:00,140.5,22.91666667,22.91666667,22.91666667,75.83333333,18.43333333,11.16666667,12.76666667,45,0,1021.7,23.08333333,31.5
169,2023-01-08 00:00:00,2.5,22.93333333,22.93333333,22.93333333,75.66666667,18.4,10.86666667,12.3,45,0,1021.633333,23.13333333,31.33333333
170,2023-01-08 01:00:00,8.5,22.76666667,22.76666667,22.76666667,76.5,18.43333333,10.88333333,12.66666667,45,0,1021.433333,23.1,31.66666667
171,2023-01-08 02:00:00,14.5,22.73333333,22.73333333,22.73333333,74.83333333,18.03333333,11.1,12.75,37.5,0,1021.2,22.95,31.83333333
172,2023-01-08 03:00:00,20.5,22.68333333,22.68333333,22.68333333,75.16666667,18.03333333,11.1,12.66666667,30,0,1020.733333,22.83333333,31.5
173,2023-01-08 04:00:00,26.5,22.68333333,22.68333333,22.68333333,74.66666667,17.93333333,11.03333333,12.53333333,22.5,0,1020.25,22.8,31.66666667
174,2023-01-08 05:00:00,32.5,22.58333333,22.58333333,22.58333333,74.5,17.8,10.95,12.51666667,22.5,0,1020.166667,22.8,31.83333333
175,2023-01-08 06:00:00,38.5,22.61666667,22.61666667,22.61666667,74.5,17.81666667,10.95,12.51666667,37.5,0,1020.433333,22.8,32.16666667
176,2023-01-08 07:00:00,44.5,22.63333333,22.63333333,22.63333333,73.5,17.63333333,10.65,12.15,45,0,1020.7,22.8,32.83333333
177,2023-01-08 08:00:00,50.5,22.63333333,22.63333333,22.63333333,74.5,17.83333333,10.48333333,11.91666667,41.25,0,1021.183333,22.86666667,32
178,2023-01-08 09:00:00,56.5,22.68333333,22.68333333,22.68333333,74,17.8,11.15,12.88333333,45,0,1021.8,22.86666667,32
179,2023-01-08 10:00:00,62.5,22.76666667,22.76666667,22.76666667,72.83333333,17.63333333,11.08333333,12.81666667,45,0,1022.383333,22.73333333,32
180,2023-01-08 11:00:00,68.5,22.86666667,22.86666667,22.86666667,72.33333333,17.63333333,10.5,12.3,45,0,1022.583333,22.66666667,32
181,2023-01-08 12:00:00,74.5,23,23,23,70,17.21666667,10.35,11.78333333,45,0,1022.2,22.58333333,32.66666667
182,2023-01-08 13:00:00,80.5,23.15,23.15,23.15,70,17.35,10.56666667,12.08333333,41.25,0,1021.533333,23.01666667,32.83333333
183,2023-01-08 14:00:00,86.5,23.01666667,23.01666667,23.01666667,73,17.91666667,10.41666667,11.63333333,41.25,0,1020.716667,23.36666667,32.83333333
