"date","no","no2"
2023-02-05 09:00:00,1.13733528190637,26.0516131085934
2023-02-05 10:00:00,2.98097980979488,28.2848187060803
2023-02-05 11:00:00,2.10566639077353,8.37182740830669
2023-02-05 12:00:00,1.53499652083173,12.8500677243895
2023-02-05 13:00:00,3.49135607824844,23.5645810897904
2023-02-05 14:00:00,5.3777112303949,30.2205907284957
2023-02-05 15:00:00,4.54709254801709,28.7165984995458
2023-02-05 16:00:00,3.6087038962355,25.6916664514798
2023-02-05 17:00:00,2.91114461987262,27.9885120068053
2023-02-05 18:00:00,1.12591733678855,27.5299348872674
2023-02-05 19:00:00,1.08902853124883,24.8707385445319
2023-02-05 20:00:00,0.0112786715312823,30.551643883835
2023-02-05 21:00:00,0.66911363907886,32.3928915899331
2023-02-05 22:00:00,0.474282557402728,29.008896669298
2023-02-05 23:00:00,-0.14118783772089,34.5375028759044
2023-02-06 00:00:00,-1.04095200644482,38.4558028991005
2023-02-06 01:00:00,1.06525317304538,37.9986803005567
2023-02-06 02:00:00,-0.0421073285458181,41.8626794943337
2023-02-06 03:00:00,0.943339355291558,42.2287826786975
2023-02-06 04:00:00,1.26614798581409,44.3855735250091
2023-02-06 05:00:00,-0.19165747506063,44.864091324651
2023-02-06 06:00:00,1.20419338248123,38.0609874999308
2023-02-06 07:00:00,0.0852049268992084,47.7462601047504
2023-02-06 08:00:00,0.775198223486827,38.2526449685594
2023-02-06 09:00:00,4.29205804047201,42.1772979124395
2023-02-06 10:00:00,5.99673649372492,45.6308064876643
2023-02-06 11:00:00,4.41230066333424,28.6785714031641
2023-02-06 12:00:00,5.16287677707892,32.1758955261386
2023-02-06 13:00:00,3.86461323395196,27.794944439921
2023-02-06 14:00:00,3.63136967157774,22.9305571008252
2023-02-06 15:00:00,3.89687645728004,25.9135065522243
2023-02-06 16:00:00,5.84972238602512,28.9868270150281
2023-02-06 17:00:00,4.7336517526225,31.3218041177782
2023-02-06 18:00:00,2.31012003911119,31.076515230182
2023-02-06 19:00:00,1.6675549118249,25.0845386338157
2023-02-06 20:00:00,NA,NA
2023-02-06 21:00:00,-1.8831641859805,32.7184638449506
2023-02-06 22:00:00,0.666873740387037,30.6564291433477
2023-02-06 23:00:00,-1.02611792070682,34.2661500286421
2023-02-07 00:00:00,-0.189532550423243,34.2169369867529
2023-02-07 01:00:00,-0.390569273482829,32.8842433141686
2023-02-07 02:00:00,1.22002146505898,38.3836047910253
2023-02-07 03:00:00,0.0694991091410516,36.8807230353678
2023-02-07 04:00:00,1.65575617981717,35.5301462145358
2023-02-07 05:00:00,0.874839445335063,34.5285304621497
2023-02-07 06:00:00,1.91678939002237,33.6918868942176
2023-02-07 07:00:00,0.55622530817629,32.5526383927068
2023-02-07 08:00:00,1.43219371475569,32.2403461257114
2023-02-07 09:00:00,2.20178269836155,30.2335266366049
2023-02-07 10:00:00,3.73485669994012,31.4458989281061
2023-02-07 11:00:00,3.87189375354858,33.7888917209924
2023-02-07 12:00:00,4.9497672966877,33.9144212305755
2023-02-07 13:00:00,6.67638434252937,34.8143298419449
2023-02-07 14:00:00,5.98964102128788,31.235934841096
2023-02-07 15:00:00,4.15479276782219,27.989113958934
2023-02-07 16:00:00,3.21932591810652,29.3082206208565
2023-02-07 17:00:00,2.8447978709349,24.1939579506514
2023-02-07 18:00:00,1.95815612710367,23.8043389674245
2023-02-07 19:00:00,-0.870381841409982,22.4411599190985
2023-02-07 20:00:00,-0.511452726153886,23.4404370358338
2023-02-07 21:00:00,-0.996029033295734,29.1786199430437
2023-02-07 22:00:00,1.13842996703686,30.420055741031
2023-02-07 23:00:00,-0.134426998586008,28.7583048994588
2023-02-08 00:00:00,1.43016397845127,27.2026147033617
2023-02-08 01:00:00,-0.986942896835794,34.0429352001612
2023-02-08 02:00:00,0.536808169107239,31.6547094684742
2023-02-08 03:00:00,-0.148423930925754,31.0459712231962
2023-02-08 04:00:00,1.44676764516715,29.3242614326612
2023-02-08 05:00:00,0.958063945737932,129.285933121532
2023-02-08 06:00:00,0.509790542213216,32.8628393314812
2023-02-08 07:00:00,-0.0389227438338363,34.889671259977
2023-02-08 08:00:00,0.243339958625705,31.3264621235139
2023-02-08 09:00:00,1.76652021714412,29.4067755795631
2023-02-08 10:00:00,2.54470697682786,20.4295314348837
2023-02-08 11:00:00,2.99948680678203,16.1843961929036
2023-02-08 12:00:00,3.55439453595082,19.6043112259585
2023-02-08 13:00:00,1.64042815151571,23.19363385602
2023-02-08 14:00:00,1.56751804861156,18.4421222045182
2023-02-08 15:00:00,1.7483981994269,21.1035107839625
2023-02-08 16:00:00,0.980522111849153,18.5996721558673
2023-02-08 17:00:00,2.33460285237964,14.7995110123373
2023-02-08 18:00:00,0.277434101284761,17.327215821157
2023-02-08 19:00:00,0.429579539043369,13.6705848369405
2023-02-08 20:00:00,0.444011076263507,14.8203635102605
2023-02-08 21:00:00,-0.22452149445603,13.8604020081105
2023-02-08 22:00:00,-0.585939921879432,17.7366789267137
2023-02-08 23:00:00,0.124817113026027,15.2930859387669
2023-02-09 00:00:00,0.317167979245778,19.8029489412446
2023-02-09 01:00:00,1.22193130584158,29.2410940044139
2023-02-09 02:00:00,0.325973836565673,34.9454076053614
2023-02-09 03:00:00,0.158648363114115,31.8202958593413
2023-02-09 04:00:00,0.77988282770896,29.0194233653053
2023-02-09 05:00:00,0.0256594788229328,85.4373654178128
2023-02-09 06:00:00,1.59127856815972,123.030791787367
2023-02-09 07:00:00,1.25067062413759,92.4366627626562
2023-02-09 08:00:00,0.752345917474562,25.1073234965995
2023-02-09 09:00:00,NA,NA
2023-02-09 10:00:00,0.292239479216624,20.7890095305255
2023-02-09 11:00:00,-0.00674508908964159,22.1464230013845
2023-02-09 12:00:00,1.52658392954665,17.0704303805136
2023-02-09 13:00:00,1.16753575306079,15.1694840837726
2023-02-09 14:00:00,0.166237779036216,16.5213065318391
2023-02-09 15:00:00,2.00358675652485,12.2976901694527
2023-02-09 16:00:00,14.7723208449142,91.8098418195181
2023-02-09 17:00:00,2.16510406391959,15.1116250390817
2023-02-09 18:00:00,-0.0425771253591763,13.5794522997567
2023-02-09 19:00:00,-0.536916743939175,14.721035566291
2023-02-09 20:00:00,-0.0382257391956728,10.3018140144806
2023-02-09 21:00:00,-0.392309114888732,12.7857122409262
2023-02-09 22:00:00,0.341413682009111,56.5595726885774
2023-02-09 23:00:00,0.120664753593935,17.6088379094103
2023-02-10 00:00:00,-0.481001647913893,80.862770462071
2023-02-10 01:00:00,0.351109900995259,11.6575248952402
2023-02-10 02:00:00,0.0281278215188075,12.8417483430927
2023-02-10 03:00:00,0.371902075528246,14.0499238957906
2023-02-10 04:00:00,0.378220965861099,13.6739425680774
2023-02-10 05:00:00,0.442728875235244,8.520372455434
2023-02-10 06:00:00,0.948233010478133,10.7409657753899
2023-02-10 07:00:00,-0.365318277925953,9.89671507861175
2023-02-10 08:00:00,2.0562327161829,68.7531463121577
2023-02-10 09:00:00,4.03587454604861,14.3583539100944
2023-02-10 10:00:00,1.53370431587212,11.6089357241821
2023-02-10 11:00:00,2.0486639822363,7.88366964123314
2023-02-10 12:00:00,1.14476349294252,8.94102758309244
2023-02-10 13:00:00,1.45113379466103,13.1145453822438
2023-02-10 14:00:00,0.820199048049773,10.1430046046929
2023-02-10 15:00:00,3.45514047421209,10.826456643699
2023-02-10 16:00:00,-0.0235789720352821,11.929493800049
2023-02-10 17:00:00,0.142780358636005,10.9571703329219
2023-02-10 18:00:00,0.0284091038296825,10.4079387174141
2023-02-10 19:00:00,-0.595562814149473,8.80759879097523
2023-02-10 20:00:00,0.258978721090123,8.30113094668286
2023-02-10 21:00:00,0.625499839271188,7.61103459427953
2023-02-10 22:00:00,0.0359176640238309,4.71684390901699
2023-02-10 23:00:00,0.880521348214235,7.60565316696136
2023-02-11 00:00:00,0.535615071946196,7.44056304951816
2023-02-11 01:00:00,-0.304296988860483,7.8434967547584
2023-02-11 02:00:00,-0.397242282933718,9.36192230865299
2023-02-11 03:00:00,0.227972369119326,6.83660373151366
2023-02-11 04:00:00,-0.144574190035891,5.91609762864808
2023-02-11 05:00:00,-0.903208221364736,9.57303218682978
2023-02-11 06:00:00,0.432209076905553,7.19145727525018
2023-02-11 07:00:00,-0.164121589441705,5.96933152353086
2023-02-11 08:00:00,-0.74130832771083,9.15630295959428
2023-02-11 09:00:00,-0.318587442981394,8.46360900112849
2023-02-11 10:00:00,-0.152117585931754,5.17102078812567
2023-02-11 11:00:00,0.536786999678287,3.0713442106082
2023-02-11 12:00:00,1.80316837779375,7.6237807618068
2023-02-11 13:00:00,3.47535344187296,10.952430659458
2023-02-11 14:00:00,0.564834618560084,11.085927182772
2023-02-11 15:00:00,1.93822957334292,11.5243307713297
2023-02-11 16:00:00,2.11784322159645,6.99943228180102
2023-02-11 17:00:00,1.36931758419684,9.43619412239752
2023-02-11 18:00:00,0.349575328401467,8.25434838045405
2023-02-11 19:00:00,-0.469733949623237,4.4368767321272
2023-02-11 20:00:00,0.408528308375414,4.58964898125298
2023-02-11 21:00:00,0.841247375747268,8.52410128172978
2023-02-11 22:00:00,NA,NA
2023-02-11 23:00:00,0.479797570841867,4.85597857585471
2023-02-12 00:00:00,-0.349855690050012,9.56987431890951
2023-02-12 01:00:00,-0.792534588408733,7.87821655710531
2023-02-12 02:00:00,-0.196835314200734,7.98000743513204
2023-02-12 03:00:00,0.916695990170737,7.29671730852114
2023-02-12 04:00:00,0.956273219939278,8.53819629294608
2023-02-12 05:00:00,1.6822620249994,5.460818032358
2023-02-12 06:00:00,0.544625785176518,6.56918019332146
2023-02-12 07:00:00,-0.0491599923029103,8.41257423514363
2023-02-12 08:00:00,0.150015594420609,7.39055087594131
2023-02-12 09:00:00,0.822480856727699,7.0108897046373
2023-02-12 10:00:00,-0.335243190721752,1.28742459499141
2023-02-12 11:00:00,1.3264147006049,6.3573836851132
2023-02-12 12:00:00,0.53597354998748,7.788423615701
2023-02-12 13:00:00,0.798627223121189,7.43788752143497
2023-02-12 14:00:00,0.254038618868385,11.4466873562348
2023-02-12 15:00:00,-0.0514115261990784,8.46837502301486
2023-02-12 16:00:00,-1.01041649688477,9.01090835403238
2023-02-12 17:00:00,-0.605829777666055,7.1022326835377
2023-02-12 18:00:00,-1.17836576704613,10.9730922363221
2023-02-12 19:00:00,-0.638386765281012,8.27035267136112
2023-02-12 20:00:00,-1.14227229342435,10.28828181437
2023-02-12 21:00:00,-0.781442666083385,8.36838052390985
2023-02-12 22:00:00,-0.00611083082025636,8.55532991355248
2023-02-12 23:00:00,-0.101573049203118,10.5490666629275
2023-02-13 00:00:00,-0.276714693175457,5.50673512316304
2023-02-13 01:00:00,1.48677386235175,82.3489748141344
2023-02-13 02:00:00,0.140737987188274,38.5156470263275
2023-02-13 03:00:00,0.0162230502024957,131.335609329158
2023-02-13 04:00:00,0.717949053680037,68.1705197257141
2023-02-13 05:00:00,-0.489250784391589,6.2717568400503
2023-02-13 06:00:00,1.11523756621618,4.07693579444685
2023-02-13 07:00:00,-1.13748335800366,8.04502395684773
2023-02-13 08:00:00,0.326335707704536,6.4044512116225
2023-02-13 09:00:00,0.125381396186007,9.15453341629238
2023-02-13 10:00:00,3.75323755608258,23.1101818022356
2023-02-13 11:00:00,3.93695553991276,23.8792871452119
2023-02-13 12:00:00,0.953702325298623,10.065293342729
2023-02-13 13:00:00,0.655678430688816,8.92536172958482
2023-02-13 14:00:00,0.24731630916208,8.26448146955196
2023-02-13 15:00:00,1.77657087466159,7.99022223929309
2023-02-13 16:00:00,0.479135087026046,10.4933897520246
2023-02-13 17:00:00,1.72890711390724,5.13684781657487
2023-02-13 18:00:00,-0.119400199669042,8.01238593902923
2023-02-13 19:00:00,-1.20069641933089,7.14257209802156
2023-02-13 20:00:00,0.464725836956129,4.13719513412917
